ID,Cluster,TNF-Signature
TCGA.LL.A442.01,Cluster I,2015.664613
TCGA.LL.A6FP.01,Cluster I,1621.579516
TCGA.OL.A6VR.01,Cluster I,1854.374895
TCGA.C5.A1BL.01,Cluster I,2470.116279
TCGA.C5.A2LS.01,Cluster I,1839.768708
TCGA.C5.A2LY.01,Cluster I,2826.322629
TCGA.DG.A2KH.01,Cluster I,1804.691159
TCGA.EA.A5FO.01,Cluster I,1712.565628
TCGA.EA.A5O9.01,Cluster I,2241.095448
TCGA.EK.A2PG.01,Cluster I,1833.684518
TCGA.EK.A2PL.01,Cluster I,2292.159501
TCGA.EK.A2RL.01,Cluster I,1721.334474
TCGA.EK.A3GK.01,Cluster I,2234.583805
TCGA.EK.A3GM.01,Cluster I,2525.800803
TCGA.EK.A3GN.01,Cluster I,1723.499747
TCGA.EX.A449.01,Cluster I,1635.295304
TCGA.EX.A69M.01,Cluster I,2880.626184
TCGA.EX.A8YF.01,Cluster I,2684.40827
TCGA.IR.A3L7.01,Cluster I,1767.017459
TCGA.IR.A3LI.01,Cluster I,1718.960186
TCGA.JX.A3Q0.01,Cluster I,2668.038166
TCGA.JX.A3Q8.01,Cluster I,2383.37774
TCGA.LP.A5U2.01,Cluster I,1876.093372
TCGA.LP.A5U3.01,Cluster I,2567.521648
TCGA.MA.AA3Z.01,Cluster I,2542.88119
TCGA.MY.A5BD.01,Cluster I,1999.919744
TCGA.Q1.A5R3.01,Cluster I,2553.082465
TCGA.Q1.A6DV.01,Cluster I,2138.691934
TCGA.UC.A7PI.01,Cluster I,1994.943842
TCGA.VS.A8EG.01,Cluster I,2273.982746
TCGA.VS.A8EH.01,Cluster I,2056.990289
TCGA.VS.A8Q9.01,Cluster I,2058.864111
TCGA.VS.A8QA.01,Cluster I,1930.987866
TCGA.VS.A952.01,Cluster I,2176.905719
TCGA.VS.A957.01,Cluster I,2003.525659
TCGA.VS.A9UI.01,Cluster I,2469.816017
TCGA.VS.A9UL.01,Cluster I,1619.81855
TCGA.VS.A9UO.01,Cluster I,2046.23572
TCGA.VS.A9UV.01,Cluster I,2139.560048
TCGA.ZJ.AAXI.01,Cluster I,2071.241478
TCGA.4T.AA8H.01,Cluster I,1880.648527
TCGA.AA.3502.01,Cluster I,2249.836013
TCGA.AA.A02Y.01,Cluster I,2418.790019
TCGA.AY.A71X.01,Cluster I,2004.563506
TCGA.AZ.6599.01,Cluster I,2020.442099
TCGA.CA.5796.01,Cluster I,2590.576206
TCGA.G4.6321.01,Cluster I,2795.792255
TCGA.G4.6323.01,Cluster I,2607.737927
TCGA.NH.A8F7.06,Cluster I,1709.703548
TCGA.QG.A5YX.01,Cluster I,2177.36051
TCGA.QG.A5Z2.01,Cluster I,2641.335954
TCGA.RU.A8FL.01,Cluster I,1741.131297
TCGA.AA.3861.01,Cluster I,90.68448283
TCGA.2H.A9GJ.01,Cluster I,1195.146392
TCGA.IG.A8O2.01,Cluster I,1109.597996
TCGA.KH.A6WC.01,Cluster I,955.6267066
TCGA.L5.A43E.01,Cluster I,1288.652764
TCGA.L5.A43I.01,Cluster I,1049.49334
TCGA.L5.A8NJ.01,Cluster I,927.8532044
TCGA.R6.A6XQ.01,Cluster I,789.7135208
TCGA.02.2485.01,Cluster I,1548.574566
TCGA.06.0129.01,Cluster I,1542.034998
TCGA.06.0178.01,Cluster I,1540.39982
TCGA.06.0211.01.1,Cluster I,1445.147731
TCGA.06.0219.01,Cluster I,1635.86805
TCGA.06.0221.02,Cluster I,606.9859216
TCGA.06.0749.01,Cluster I,1686.119032
TCGA.06.1804.01,Cluster I,1424.645875
TCGA.06.2557.01,Cluster I,2060.329626
TCGA.06.2561.01,Cluster I,1870.750662
TCGA.06.2565.01,Cluster I,1586.605839
TCGA.06.5417.01,Cluster I,968.0943874
TCGA.06.5859.01,Cluster I,1817.194073
TCGA.08.0386.01,Cluster I,1400.649228
TCGA.12.0618.01,Cluster I,932.6962803
TCGA.12.1597.01,Cluster I,1152.434753
TCGA.12.3650.01,Cluster I,1332.82441
TCGA.12.3652.01,Cluster I,1483.768342
TCGA.12.3653.01,Cluster I,1809.858057
TCGA.12.5295.01,Cluster I,1807.249098
TCGA.14.0790.01,Cluster I,1205.571461
TCGA.14.1034.02,Cluster I,1205.093431
TCGA.14.1823.01,Cluster I,2296.0156
TCGA.14.1825.01,Cluster I,994.2719513
TCGA.15.0742.01,Cluster I,1142.223634
TCGA.15.1444.01,Cluster I,1571.175109
TCGA.16.0846.01,Cluster I,1819.039367
TCGA.19.1390.01,Cluster I,960.956079
TCGA.19.5960.01,Cluster I,863.1041958
TCGA.26.1442.01,Cluster I,1004.436026
TCGA.26.5133.01,Cluster I,1227.946847
TCGA.27.1834.01,Cluster I,1711.362854
TCGA.27.1835.01,Cluster I,1236.064849
TCGA.27.2521.01,Cluster I,1084.601564
TCGA.27.2526.01,Cluster I,1724.622978
TCGA.28.1747.01,Cluster I,1879.962861
TCGA.28.2499.01,Cluster I,1652.979459
TCGA.28.2514.01,Cluster I,1419.377233
TCGA.28.5204.01,Cluster I,1703.400494
TCGA.28.5207.01,Cluster I,1452.086594
TCGA.28.5220.01,Cluster I,1327.392004
TCGA.32.1970.01,Cluster I,1373.036147
TCGA.32.2616.01,Cluster I,1571.413308
TCGA.41.5651.01,Cluster I,661.4266307
TCGA.76.4926.01,Cluster I,1211.041218
TCGA.76.4929.01,Cluster I,1430.846863
TCGA.CV.6441.01,Cluster I,2270.025011
TCGA.D6.A6ES.01,Cluster I,2445.553508
TCGA.HD.A634.01,Cluster I,1164.744334
TCGA.A3.3328.01,Cluster I,1562.031492
TCGA.A3.3363.01,Cluster I,2542.931499
TCGA.A3.3385.01,Cluster I,2463.529797
TCGA.A3.A8OV.01,Cluster I,2725.042765
TCGA.AK.3427.01,Cluster I,1638.825268
TCGA.AK.3433.01,Cluster I,1783.015052
TCGA.AK.3440.01,Cluster I,1966.635357
TCGA.AK.3443.01,Cluster I,1544.04905
TCGA.AK.3447.01,Cluster I,1623.322649
TCGA.AK.3453.01,Cluster I,1906.653173
TCGA.AK.3455.01,Cluster I,3163.813045
TCGA.AK.3456.01,Cluster I,2441.417879
TCGA.AK.3458.01,Cluster I,2779.567832
TCGA.AS.3777.01,Cluster I,2552.784738
TCGA.B0.5075.01,Cluster I,3203.597988
TCGA.B0.5107.01,Cluster I,3010.137467
TCGA.B0.5692.01,Cluster I,3364.747855
TCGA.B0.5702.01,Cluster I,2630.79429
TCGA.B0.5707.01,Cluster I,2662.240728
TCGA.B2.3923.01,Cluster I,1870.040607
TCGA.B2.4098.01,Cluster I,2766.556024
TCGA.B4.5835.01,Cluster I,2603.406392
TCGA.B8.4151.01,Cluster I,2751.955658
TCGA.B8.4621.01,Cluster I,2711.298335
TCGA.B8.5546.01,Cluster I,1816.013647
TCGA.B8.A54D.01,Cluster I,3194.646808
TCGA.B8.A54E.01,Cluster I,2084.163905
TCGA.B8.A54G.01,Cluster I,3566.953962
TCGA.BP.4334.01,Cluster I,2005.258108
TCGA.BP.4756.01,Cluster I,2457.338942
TCGA.BP.5190.01,Cluster I,2886.527735
TCGA.CJ.4638.01,Cluster I,2610.414844
TCGA.CJ.5681.01,Cluster I,1861.170888
TCGA.CZ.4866.01,Cluster I,2767.312757
TCGA.CZ.5452.01,Cluster I,3482.0345
TCGA.DV.A4VX.01,Cluster I,2887.546014
TCGA.G6.A5PC.01,Cluster I,2803.989993
TCGA.T7.A92I.01,Cluster I,2269.668751
TCGA.2Z.A9J1.01,Cluster I,2611.671978
TCGA.2Z.A9J2.01,Cluster I,2486.424187
TCGA.2Z.A9J3.01,Cluster I,1821.411336
TCGA.2Z.A9J5.01,Cluster I,2723.446491
TCGA.2Z.A9J6.01,Cluster I,2499.813506
TCGA.2Z.A9J7.01,Cluster I,1824.652703
TCGA.2Z.A9J8.01,Cluster I,2332.854531
TCGA.2Z.A9JD.01,Cluster I,2011.483798
TCGA.2Z.A9JE.01,Cluster I,2084.903563
TCGA.2Z.A9JG.01,Cluster I,2325.942222
TCGA.2Z.A9JI.01,Cluster I,2698.207036
TCGA.2Z.A9JL.01,Cluster I,2634.436298
TCGA.2Z.A9JM.01,Cluster I,2718.304247
TCGA.2Z.A9JN.01,Cluster I,2276.057113
TCGA.2Z.A9JO.01,Cluster I,2035.220484
TCGA.2Z.A9JP.01,Cluster I,2450.958458
TCGA.2Z.A9JQ.01,Cluster I,2192.012351
TCGA.2Z.A9JR.01,Cluster I,2612.966214
TCGA.2Z.A9JS.01,Cluster I,2102.295794
TCGA.2Z.A9JT.01,Cluster I,2554.969393
TCGA.4A.A93W.01,Cluster I,2262.534459
TCGA.4A.A93X.01,Cluster I,1982.180807
TCGA.5P.A9JU.01,Cluster I,2207.394446
TCGA.5P.A9JW.01,Cluster I,2356.559794
TCGA.5P.A9JY.01,Cluster I,2188.667748
TCGA.5P.A9JZ.01,Cluster I,2319.946805
TCGA.5P.A9K0.01,Cluster I,2321.207426
TCGA.5P.A9K2.01,Cluster I,2199.170406
TCGA.5P.A9K3.01,Cluster I,2202.603121
TCGA.5P.A9K4.01,Cluster I,2304.968979
TCGA.5P.A9K6.01,Cluster I,2498.629373
TCGA.5P.A9K8.01,Cluster I,1872.806448
TCGA.5P.A9KA.01,Cluster I,2798.361508
TCGA.5P.A9KC.01,Cluster I,2678.477271
TCGA.5P.A9KE.01,Cluster I,2249.860744
TCGA.5P.A9KF.01,Cluster I,2346.365625
TCGA.5P.A9KH.01,Cluster I,1989.572936
TCGA.A4.7286.01,Cluster I,2646.487982
TCGA.A4.7288.01,Cluster I,2050.593917
TCGA.A4.7583.01,Cluster I,2682.468278
TCGA.A4.7584.01,Cluster I,2103.048231
TCGA.A4.7585.01,Cluster I,2894.999388
TCGA.A4.7732.01,Cluster I,2368.505663
TCGA.A4.7996.01,Cluster I,2518.825784
TCGA.A4.7997.01,Cluster I,2670.083911
TCGA.A4.8098.01,Cluster I,2364.647033
TCGA.A4.8310.01,Cluster I,2148.31446
TCGA.A4.8311.01,Cluster I,2190.880151
TCGA.A4.8312.01,Cluster I,2089.794899
TCGA.A4.8515.01,Cluster I,1970.46029
TCGA.A4.8516.01,Cluster I,2487.174672
TCGA.A4.8517.01,Cluster I,2522.451247
TCGA.A4.8518.01,Cluster I,2271.653263
TCGA.A4.8630.01,Cluster I,2008.367912
TCGA.A4.A48D.01,Cluster I,2581.194348
TCGA.A4.A4ZT.01,Cluster I,2389.666773
TCGA.A4.A57E.01,Cluster I,2201.289472
TCGA.A4.A5DU.01,Cluster I,2309.339424
TCGA.A4.A5XZ.01,Cluster I,2288.547109
TCGA.A4.A5Y0.01,Cluster I,1984.944245
TCGA.A4.A5Y1.01,Cluster I,2203.32047
TCGA.A4.A6HP.01,Cluster I,2511.618682
TCGA.A4.A772.01,Cluster I,2619.071813
TCGA.AL.3466.01,Cluster I,1995.247945
TCGA.AL.3467.01,Cluster I,1358.363762
TCGA.AL.3468.01,Cluster I,2131.541908
TCGA.AL.3471.01,Cluster I,1841.587462
TCGA.AL.3472.01,Cluster I,2269.348998
TCGA.AL.3473.01,Cluster I,3280.34224
TCGA.AL.A5DJ.01,Cluster I,2458.880584
TCGA.AT.A5NU.01,Cluster I,2151.598845
TCGA.B1.5398.01,Cluster I,3143.00449
TCGA.B1.7332.01,Cluster I,2517.237192
TCGA.B1.A47M.01,Cluster I,2327.528701
TCGA.B1.A47N.01,Cluster I,2405.845348
TCGA.B1.A47O.01,Cluster I,2761.779833
TCGA.B1.A654.01,Cluster I,2328.832264
TCGA.B1.A655.01,Cluster I,2661.078472
TCGA.B1.A657.01,Cluster I,2680.467182
TCGA.B3.3925.01,Cluster I,2586.885181
TCGA.B3.3926.01,Cluster I,2184.516846
TCGA.B3.4103.01,Cluster I,2426.526255
TCGA.B3.A6W5.01,Cluster I,2244.60383
TCGA.B9.4113.01,Cluster I,2573.844022
TCGA.B9.4114.01,Cluster I,2646.526344
TCGA.B9.4115.01,Cluster I,2485.332684
TCGA.B9.4117.01,Cluster I,2703.330358
TCGA.B9.4617.01,Cluster I,2093.468064
TCGA.B9.5155.01,Cluster I,1840.087998
TCGA.B9.7268.01,Cluster I,2037.488008
TCGA.B9.A44B.01,Cluster I,2185.434929
TCGA.B9.A5W7.01,Cluster I,2493.049742
TCGA.B9.A5W8.01,Cluster I,3033.116812
TCGA.B9.A5W9.01,Cluster I,2054.447117
TCGA.B9.A8YH.01,Cluster I,2512.595326
TCGA.B9.A8YI.01,Cluster I,1997.693583
TCGA.BQ.5875.01,Cluster I,2086.901982
TCGA.BQ.5876.01,Cluster I,1981.547582
TCGA.BQ.5878.01,Cluster I,2160.362927
TCGA.BQ.5881.01,Cluster I,2760.525139
TCGA.BQ.5882.01,Cluster I,2553.240977
TCGA.BQ.5884.01,Cluster I,2430.767821
TCGA.BQ.5885.01,Cluster I,2462.887772
TCGA.BQ.5886.01,Cluster I,2359.275367
TCGA.BQ.5888.01,Cluster I,2636.551026
TCGA.BQ.5890.01,Cluster I,2348.594824
TCGA.BQ.5891.01,Cluster I,2078.306753
TCGA.BQ.7044.01,Cluster I,2200.933871
TCGA.BQ.7045.01,Cluster I,2716.475904
TCGA.BQ.7046.01,Cluster I,2704.425653
TCGA.BQ.7050.01,Cluster I,2130.765928
TCGA.BQ.7051.01,Cluster I,2011.194133
TCGA.BQ.7053.01,Cluster I,2511.547875
TCGA.BQ.7056.01,Cluster I,2069.260119
TCGA.BQ.7058.01,Cluster I,2201.641002
TCGA.BQ.7060.01,Cluster I,2473.100365
TCGA.BQ.7061.01,Cluster I,2418.54482
TCGA.BQ.7062.01,Cluster I,2872.150747
TCGA.DW.5560.01,Cluster I,2190.481157
TCGA.DW.5561.01,Cluster I,2389.240045
TCGA.DW.7836.01,Cluster I,2247.338386
TCGA.DW.7837.01,Cluster I,2730.912376
TCGA.DW.7839.01,Cluster I,1681.76756
TCGA.DW.7840.01,Cluster I,2530.257232
TCGA.DW.7841.01,Cluster I,3004.87299
TCGA.DW.7842.01,Cluster I,2067.599499
TCGA.DW.7963.01,Cluster I,2608.193956
TCGA.DZ.6131.01,Cluster I,2362.156418
TCGA.DZ.6133.01,Cluster I,2092.107886
TCGA.DZ.6135.01,Cluster I,2663.938285
TCGA.EV.5902.01,Cluster I,2042.494279
TCGA.EV.5903.01,Cluster I,2784.723377
TCGA.F9.A7Q0.01,Cluster I,2396.833183
TCGA.F9.A7VF.01,Cluster I,2106.370826
TCGA.F9.A8NY.01,Cluster I,2205.58932
TCGA.F9.A97G.01,Cluster I,2513.284932
TCGA.G7.6790.01,Cluster I,2528.195221
TCGA.G7.6792.01,Cluster I,2647.045226
TCGA.G7.6795.01,Cluster I,2329.278781
TCGA.G7.6796.01,Cluster I,2942.687756
TCGA.G7.6797.01,Cluster I,2039.901739
TCGA.G7.7501.01,Cluster I,2292.741817
TCGA.G7.A4TM.01,Cluster I,2539.690876
TCGA.G7.A8LB.01,Cluster I,1813.365423
TCGA.G7.A8LC.01,Cluster I,2201.765719
TCGA.G7.A8LD.01,Cluster I,2108.056781
TCGA.GL.6846.01,Cluster I,2114.826425
TCGA.GL.8500.01,Cluster I,1913.404609
TCGA.GL.A4EM.01,Cluster I,2873.298339
TCGA.GL.A59R.01,Cluster I,2305.417813
TCGA.GL.A59T.01,Cluster I,2399.904893
TCGA.GL.A9DC.01,Cluster I,2194.360223
TCGA.GL.A9DD.01,Cluster I,2965.341466
TCGA.GL.A9DE.01,Cluster I,2443.752823
TCGA.HE.7128.01,Cluster I,2983.792666
TCGA.HE.7129.01,Cluster I,1993.31069
TCGA.HE.7130.01,Cluster I,2057.260286
TCGA.HE.A5NF.01,Cluster I,2730.729349
TCGA.HE.A5NH.01,Cluster I,2402.757651
TCGA.HE.A5NI.01,Cluster I,2494.374621
TCGA.HE.A5NJ.01,Cluster I,1903.850564
TCGA.HE.A5NL.01,Cluster I,2858.577363
TCGA.IA.A40U.01,Cluster I,2544.589967
TCGA.IA.A40X.01,Cluster I,2424.823197
TCGA.IA.A40Y.01,Cluster I,2291.101271
TCGA.IA.A83S.01,Cluster I,2626.491039
TCGA.IA.A83T.01,Cluster I,2965.630607
TCGA.IA.A83W.01,Cluster I,2699.424074
TCGA.IZ.8195.01,Cluster I,1987.401228
TCGA.IZ.8196.01,Cluster I,2060.82982
TCGA.IZ.A6M8.01,Cluster I,2692.800228
TCGA.IZ.A6M9.01,Cluster I,2487.742606
TCGA.J7.6720.01,Cluster I,2797.286497
TCGA.KV.A6GE.01,Cluster I,2511.59418
TCGA.KV.A74V.01,Cluster I,2163.732031
TCGA.MH.A55W.01,Cluster I,2303.644498
TCGA.MH.A55Z.01,Cluster I,2389.993155
TCGA.MH.A560.01,Cluster I,2059.581253
TCGA.MH.A561.01,Cluster I,2571.009625
TCGA.MH.A562.01,Cluster I,2563.839336
TCGA.MH.A854.01,Cluster I,2423.324409
TCGA.MH.A855.01,Cluster I,2746.387492
TCGA.MH.A857.01,Cluster I,1726.56846
TCGA.O9.A75Z.01,Cluster I,2487.910966
TCGA.P4.A5E6.01,Cluster I,2427.598947
TCGA.P4.A5EB.01,Cluster I,2010.327202
TCGA.P4.AAVK.01,Cluster I,2153.815778
TCGA.P4.AAVM.01,Cluster I,2167.5831
TCGA.P4.AAVO.01,Cluster I,1894.177182
TCGA.PJ.A5Z9.01,Cluster I,2251.629142
TCGA.Q2.A5QZ.01,Cluster I,2387.409225
TCGA.SX.A71R.01,Cluster I,2225.789253
TCGA.SX.A71S.01,Cluster I,2326.429597
TCGA.SX.A71U.01,Cluster I,2397.692925
TCGA.SX.A71V.01,Cluster I,2206.016083
TCGA.SX.A71W.01,Cluster I,2191.953914
TCGA.SX.A7SL.01,Cluster I,1859.534393
TCGA.SX.A7SM.01,Cluster I,2541.810251
TCGA.SX.A7SN.01,Cluster I,2685.190248
TCGA.SX.A7SO.01,Cluster I,1830.118749
TCGA.SX.A7SP.01,Cluster I,2427.082281
TCGA.SX.A7SQ.01,Cluster I,2235.335823
TCGA.SX.A7SR.01,Cluster I,2428.610066
TCGA.SX.A7SS.01,Cluster I,2241.118611
TCGA.SX.A7SU.01,Cluster I,2404.117145
TCGA.UN.AAZ9.01,Cluster I,2132.063507
TCGA.UZ.A9PJ.01,Cluster I,2277.068863
TCGA.UZ.A9PK.01,Cluster I,2584.4059
TCGA.UZ.A9PL.01,Cluster I,2156.845558
TCGA.UZ.A9PM.01,Cluster I,2761.012024
TCGA.UZ.A9PO.01,Cluster I,2526.115066
TCGA.UZ.A9PP.01,Cluster I,2320.329354
TCGA.UZ.A9PQ.01,Cluster I,1711.069721
TCGA.UZ.A9PR.01,Cluster I,2217.204288
TCGA.UZ.A9PS.01,Cluster I,2071.042108
TCGA.UZ.A9PS.05,Cluster I,2777.950848
TCGA.UZ.A9PU.01,Cluster I,2300.067939
TCGA.UZ.A9PV.01,Cluster I,1927.224095
TCGA.UZ.A9PX.01,Cluster I,2355.458019
TCGA.UZ.A9PZ.01,Cluster I,2192.814829
TCGA.UZ.A9Q0.01,Cluster I,2441.129285
TCGA.UZ.A9Q1.01,Cluster I,1921.160924
TCGA.V9.A7HT.01,Cluster I,2826.52106
TCGA.WN.A9G9.01,Cluster I,3525.043549
TCGA.WN.AB4C.01,Cluster I,2324.053804
TCGA.Y8.A894.01,Cluster I,1814.549966
TCGA.Y8.A895.01,Cluster I,2307.788521
TCGA.Y8.A896.01,Cluster I,3103.937545
TCGA.Y8.A897.01,Cluster I,2631.901438
TCGA.Y8.A898.01,Cluster I,2843.692025
TCGA.Y8.A8RY.01,Cluster I,2561.649309
TCGA.Y8.A8RZ.01,Cluster I,2428.694122
TCGA.Y8.A8S0.01,Cluster I,2135.60218
TCGA.CS.4938.01,Cluster I,1179.224984
TCGA.CS.4941.01,Cluster I,1584.92159
TCGA.CS.4942.01,Cluster I,1260.411802
TCGA.CS.4943.01,Cluster I,834.4123248
TCGA.CS.4944.01,Cluster I,1206.546816
TCGA.CS.5390.01,Cluster I,523.4440866
TCGA.CS.5393.01,Cluster I,895.48187
TCGA.CS.5394.01,Cluster I,512.5101562
TCGA.CS.5395.01,Cluster I,796.9407762
TCGA.CS.5396.01,Cluster I,995.7221235
TCGA.CS.5397.01,Cluster I,1215.488115
TCGA.CS.6186.01,Cluster I,1138.096519
TCGA.CS.6290.01,Cluster I,1569.093071
TCGA.CS.6665.01,Cluster I,1863.922018
TCGA.CS.6666.01,Cluster I,1276.728852
TCGA.CS.6667.01,Cluster I,1031.890672
TCGA.CS.6668.01,Cluster I,401.2335996
TCGA.CS.6669.01,Cluster I,90.2690344
TCGA.CS.6670.01,Cluster I,711.712537
TCGA.DB.5270.01,Cluster I,1071.016288
TCGA.DB.5273.01,Cluster I,1402.932729
TCGA.DB.5274.01,Cluster I,1161.678143
TCGA.DB.5275.01,Cluster I,1184.071481
TCGA.DB.5276.01,Cluster I,1430.67571
TCGA.DB.5277.01,Cluster I,710.3667915
TCGA.DB.5278.01,Cluster I,577.2170568
TCGA.DB.5279.01,Cluster I,962.6012068
TCGA.DB.5280.01,Cluster I,909.6602373
TCGA.DB.5281.01,Cluster I,890.0388274
TCGA.DB.A4X9.01,Cluster I,817.962406
TCGA.DB.A4XA.01,Cluster I,1029.462242
TCGA.DB.A4XB.01,Cluster I,760.3501165
TCGA.DB.A4XC.01,Cluster I,1053.531307
TCGA.DB.A4XD.01,Cluster I,885.0757153
TCGA.DB.A4XE.01,Cluster I,532.5650472
TCGA.DB.A4XF.01,Cluster I,1113.381792
TCGA.DB.A4XG.01,Cluster I,389.7860517
TCGA.DB.A4XH.01,Cluster I,624.1870854
TCGA.DB.A64L.01,Cluster I,886.3206158
TCGA.DB.A64O.01,Cluster I,1169.802017
TCGA.DB.A64P.01,Cluster I,1087.928993
TCGA.DB.A64Q.01,Cluster I,745.1567008
TCGA.DB.A64R.01,Cluster I,488.3884204
TCGA.DB.A64S.01,Cluster I,1552.013417
TCGA.DB.A64U.01,Cluster I,850.4093935
TCGA.DB.A64V.01,Cluster I,1458.359276
TCGA.DB.A64W.01,Cluster I,96.60045054
TCGA.DB.A64X.01,Cluster I,822.3337697
TCGA.DB.A75K.01,Cluster I,1477.191447
TCGA.DB.A75L.01,Cluster I,885.6610626
TCGA.DB.A75M.01,Cluster I,1090.184903
TCGA.DB.A75O.01,Cluster I,1322.638346
TCGA.DB.A75P.01,Cluster I,1214.25658
TCGA.DH.5140.01,Cluster I,817.1919917
TCGA.DH.5141.01,Cluster I,1184.287274
TCGA.DH.5142.01,Cluster I,1541.361925
TCGA.DH.5143.01,Cluster I,1041.91613
TCGA.DH.5144.01,Cluster I,683.2133795
TCGA.DH.A669.01,Cluster I,1303.241678
TCGA.DH.A669.02,Cluster I,1113.576702
TCGA.DH.A66B.01,Cluster I,1565.461863
TCGA.DH.A66D.01,Cluster I,1375.157905
TCGA.DH.A66F.01,Cluster I,818.5205473
TCGA.DH.A66G.01,Cluster I,1316.47566
TCGA.DH.A7UR.01,Cluster I,595.8383508
TCGA.DH.A7US.01,Cluster I,792.2843673
TCGA.DH.A7UT.01,Cluster I,1203.794754
TCGA.DH.A7UU.01,Cluster I,810.120023
TCGA.DH.A7UV.01,Cluster I,1066.765929
TCGA.DU.5847.01,Cluster I,2046.210011
TCGA.DU.5849.01,Cluster I,769.2720456
TCGA.DU.5851.01,Cluster I,639.0894205
TCGA.DU.5852.01,Cluster I,1541.274095
TCGA.DU.5853.01,Cluster I,1294.521167
TCGA.DU.5854.01,Cluster I,1686.345787
TCGA.DU.5855.01,Cluster I,1494.863367
TCGA.DU.5870.01,Cluster I,987.9315742
TCGA.DU.5870.02,Cluster I,755.6408213
TCGA.DU.5871.01,Cluster I,1215.395395
TCGA.DU.5872.01,Cluster I,1295.991566
TCGA.DU.5874.01,Cluster I,424.2048293
TCGA.DU.6392.01,Cluster I,1117.987506
TCGA.DU.6393.01,Cluster I,476.2024751
TCGA.DU.6394.01,Cluster I,919.8632306
TCGA.DU.6395.01,Cluster I,1439.323937
TCGA.DU.6396.01,Cluster I,1878.426135
TCGA.DU.6397.01,Cluster I,901.8147869
TCGA.DU.6397.02,Cluster I,898.2784104
TCGA.DU.6399.01,Cluster I,1106.840459
TCGA.DU.6400.01,Cluster I,586.0182052
TCGA.DU.6401.01,Cluster I,1448.883572
TCGA.DU.6403.01,Cluster I,1131.885655
TCGA.DU.6405.01,Cluster I,1471.229374
TCGA.DU.6406.01,Cluster I,1445.868875
TCGA.DU.6407.01,Cluster I,1033.100684
TCGA.DU.6407.02,Cluster I,1139.908233
TCGA.DU.6407.02.1,Cluster I,1296.628855
TCGA.DU.6408.01,Cluster I,1187.354614
TCGA.DU.6410.01,Cluster I,146.7340539
TCGA.DU.6542.01,Cluster I,1223.597637
TCGA.DU.7008.01,Cluster I,397.4443803
TCGA.DU.7009.01,Cluster I,554.8888653
TCGA.DU.7010.01,Cluster I,804.2334174
TCGA.DU.7011.01,Cluster I,1255.3274
TCGA.DU.7012.01,Cluster I,2095.547021
TCGA.DU.7013.01,Cluster I,1259.787932
TCGA.DU.7014.01,Cluster I,997.3979431
TCGA.DU.7015.01,Cluster I,1306.122561
TCGA.DU.7018.01,Cluster I,577.4077505
TCGA.DU.7019.01,Cluster I,1290.912362
TCGA.DU.7290.01,Cluster I,1971.446175
TCGA.DU.7292.01,Cluster I,702.629913
TCGA.DU.7294.01,Cluster I,503.3848357
TCGA.DU.7298.01,Cluster I,837.5646208
TCGA.DU.7299.01,Cluster I,804.1233244
TCGA.DU.7300.01,Cluster I,813.6488646
TCGA.DU.7301.01,Cluster I,1361.841921
TCGA.DU.7302.01,Cluster I,374.7140265
TCGA.DU.7304.01,Cluster I,974.8999046
TCGA.DU.7304.02,Cluster I,649.9039717
TCGA.DU.7306.01,Cluster I,1271.626428
TCGA.DU.7309.01,Cluster I,812.1923746
TCGA.DU.8158.01,Cluster I,1684.446207
TCGA.DU.8161.01,Cluster I,1708.150273
TCGA.DU.8162.01,Cluster I,793.5747302
TCGA.DU.8163.01,Cluster I,1215.816096
TCGA.DU.8164.01,Cluster I,414.8001272
TCGA.DU.8165.01,Cluster I,1532.588612
TCGA.DU.8166.01,Cluster I,1182.364018
TCGA.DU.8167.01,Cluster I,1587.146768
TCGA.DU.8168.01,Cluster I,291.7481726
TCGA.DU.A5TR.01,Cluster I,2034.257039
TCGA.DU.A5TS.01,Cluster I,933.2330984
TCGA.DU.A5TT.01,Cluster I,1145.991939
TCGA.DU.A5TU.01,Cluster I,1448.173063
TCGA.DU.A5TW.01,Cluster I,863.1181441
TCGA.DU.A6S2.01,Cluster I,868.0880766
TCGA.DU.A6S3.01,Cluster I,416.6234037
TCGA.DU.A6S6.01,Cluster I,412.1137923
TCGA.DU.A6S7.01,Cluster I,1187.76335
TCGA.DU.A6S8.01,Cluster I,488.1022635
TCGA.DU.A76K.01,Cluster I,766.0914448
TCGA.DU.A76O.01,Cluster I,1059.584278
TCGA.DU.A76R.01,Cluster I,812.1832326
TCGA.DU.A7T6.01,Cluster I,757.7680338
TCGA.DU.A7T8.01,Cluster I,1300.221621
TCGA.DU.A7TA.01,Cluster I,1291.127842
TCGA.DU.A7TB.01,Cluster I,616.7266116
TCGA.DU.A7TC.01,Cluster I,441.5988592
TCGA.DU.A7TD.01,Cluster I,1820.67264
TCGA.DU.A7TG.01,Cluster I,786.0371649
TCGA.DU.A7TI.01,Cluster I,1471.517859
TCGA.DU.A7TJ.01,Cluster I,1435.468661
TCGA.E1.5302.01,Cluster I,1266.159729
TCGA.E1.5303.01,Cluster I,1527.804423
TCGA.E1.5304.01,Cluster I,342.8488837
TCGA.E1.5305.01,Cluster I,861.364996
TCGA.E1.5307.01,Cluster I,765.9887729
TCGA.E1.5311.01,Cluster I,680.6674354
