ID,Cluster,IFNG
TCGA.18.4083.01,Cluster III,9.00735933
TCGA.E2.A15E.01,Cluster IV,2.626331974
TCGA.VR.AA4G.01,Cluster III,9.335486333
TCGA.S9.A7J0.01,Cluster I,1.252836333
TCGA.G9.6353.01,Cluster IV,4.750392222
TCGA.AN.A0FZ.01,Cluster II,2.321586669
TCGA.E2.A14V.01,Cluster II,5.131317553
TCGA.25.1317.01,Cluster II,NA
TCGA.H7.8502.01,Cluster III,8.08495178
TCGA.C5.A1MN.01,Cluster III,8.036734105
TCGA.AR.A24V.01,Cluster IV,5.706540805
TCGA.BH.A0B4.01,Cluster IV,8.103710722
TCGA.98.8020.01,Cluster III,9.360896592
TCGA.CR.7372.01,Cluster III,6.376720341
TCGA.BR.8687.01,Cluster II,NA
TCGA.GN.A4U7.06,Cluster II,1.78167868
TCGA.TM.A84M.01,Cluster I,0.840041607
TCGA.CC.A7IG.01,Cluster I,5.431206817
TCGA.XF.A9SW.01,Cluster IV,2.809750191
TCGA.YU.A90Q.01,Cluster II,6.81187995
TCGA.DU.6410.01,Cluster I,0.227985269
TCGA.30.1891.01,Cluster II,6.846121947
TCGA.AO.A0JL.01,Cluster IV,6.446972344
TCGA.VN.A88I.01,Cluster IV,4.624108975
TCGA.A5.A2K7.01,Cluster II,5.884462012
TCGA.ZB.A96M.01,Cluster IV,7.610129716
TCGA.G9.6364.01,Cluster IV,6.460724241
TCGA.5V.A9RR.01,Cluster II,7.11520298
TCGA.B0.5120.01,Cluster IV,7.196854875
TCGA.HI.7169.01,Cluster II,2.106936752
TCGA.CV.7424.01,Cluster III,8.936538579
TCGA.B6.A0RI.01,Cluster II,4.891200577
TCGA.30.1718.01,Cluster II,6.34667187
TCGA.FR.A726.01,Cluster II,5.297908272
TCGA.W3.A828.06,Cluster IV,6.691624624
TCGA.B6.A0RE.01,Cluster II,5.68680233
TCGA.91.6831.01,Cluster III,9.246799593
TCGA.P5.A731.01,Cluster I,2.111467476
TCGA.A1.A0SJ.01,Cluster IV,5.075765931
TCGA.CM.6168.01,Cluster IV,7.947820504
TCGA.EW.A1PD.01,Cluster IV,4.687519566
TCGA.77.8009.01,Cluster III,8.6660528
TCGA.Q1.A73S.01,Cluster II,4.498433768
TCGA.UB.A7MA.01,Cluster I,2.577996116
TCGA.EL.A3GZ.01,Cluster IV,6.538837678
TCGA.G4.6317.01,Cluster II,5.026301712
TCGA.DM.A0XF.01,Cluster II,8.142886516
TCGA.CD.5799.01,Cluster II,NA
TCGA.QK.A6IG.01,Cluster III,9.560023589
TCGA.NH.A6GC.01,Cluster II,2.084547082
TCGA.D6.A6EQ.01,Cluster III,9.326316626
TCGA.CM.5861.01,Cluster II,8.058013895
TCGA.SJ.A6ZJ.01,Cluster II,4.759488256
TCGA.BJ.A45C.01,Cluster I,1.944809379
TCGA.E2.A14W.01,Cluster II,5.071082332
TCGA.BA.4075.01,Cluster III,2.454122078
TCGA.57.1585.01,Cluster IV,6.02120327
TCGA.63.A5MJ.01,Cluster III,8.645400893
TCGA.A2.A04V.01,Cluster II,2.753725226
TCGA.WB.A822.01,Cluster IV,2.696579875
TCGA.EU.5905.01,Cluster IV,6.998362487
TCGA.BR.8678.01,Cluster II,9.90707999
TCGA.AD.6965.01,Cluster II,5.472403924
TCGA.HZ.7922.01,Cluster IV,7.369593684
TCGA.EJ.8474.01,Cluster II,5.919943088
TCGA.DU.5870.02,Cluster I,1.397121327
TCGA.34.7107.01,Cluster III,8.370068685
TCGA.77.6845.01,Cluster III,2.220373317
TCGA.ET.A39P.01,Cluster IV,2.371508792
TCGA.13.0800.01,Cluster II,NA
TCGA.D9.A4Z2.01,Cluster II,4.996870712
TCGA.56.A5DR.01,Cluster III,8.842968739
TCGA.BR.A452.01,Cluster II,6.74304764
TCGA.AF.A56L.01,Cluster II,6.768173375
TCGA.43.6647.01,Cluster IV,8.469412085
TCGA.QG.A5Z1.01,Cluster II,2.438355129
TCGA.VQ.A94P.01,Cluster IV,8.023296627
TCGA.AA.A01X.01,Cluster II,2.420925038
TCGA.69.7765.01,Cluster IV,9.194766035
TCGA.BH.A0DI.01,Cluster IV,8.220543096
TCGA.B0.5696.01,Cluster IV,8.163684774
TCGA.AR.A24L.01,Cluster IV,6.677844119
TCGA.DM.A280.01,Cluster II,1.616283637
TCGA.EB.A4P0.01,Cluster II,7.558816095
TCGA.B6.A0WV.01,Cluster II,2.188229767
TCGA.BA.4078.01,Cluster III,8.216884293
TCGA.ED.A7PZ.01,Cluster I,2.233953369
TCGA.15.0742.01,Cluster I,2.171279538
TCGA.AR.A24Q.01,Cluster IV,9.070268883
TCGA.13.0730.01,Cluster II,NA
TCGA.68.7756.01,Cluster III,7.638156603
TCGA.ED.A7PX.01,Cluster IV,2.557058785
TCGA.R5.A7ZF.01,Cluster II,7.664194773
TCGA.D8.A1XY.01,Cluster IV,6.096621733
TCGA.V1.A9Z7.01,Cluster IV,6.062951998
TCGA.D1.A3DG.01,Cluster II,2.521957965
TCGA.33.AASD.01,Cluster III,7.875794428
TCGA.GU.A767.01,Cluster II,2.616527997
TCGA.DK.A2HX.01,Cluster IV,4.981678276
TCGA.HT.7606.01,Cluster I,1.123575189
TCGA.EO.A3L0.01,Cluster II,3.083634469
TCGA.FC.7961.01,Cluster IV,2.640010555
TCGA.BQ.5887.01,Cluster IV,5.669362062
TCGA.93.A4JN.01,Cluster IV,7.485789656
TCGA.B9.A44B.01,Cluster I,2.50433631
TCGA.CM.4747.01,Cluster II,5.783653862
TCGA.HT.7477.01,Cluster I,1.923541502
TCGA.A6.5660.01,Cluster II,5.025969
TCGA.5R.AA1D.01,Cluster IV,2.686068074
TCGA.A2.A0EO.01,Cluster IV,7.125437541
TCGA.BR.8680.01,Cluster II,3.377713518
TCGA.XF.A9SV.01,Cluster II,4.821537062
TCGA.AR.A2LQ.01,Cluster IV,2.712940239
TCGA.S9.A6WL.01,Cluster I,0.663289628
TCGA.AF.5654.01,Cluster II,7.036667974
TCGA.24.1563.01,Cluster IV,7.75108259
TCGA.RC.A6M5.01,Cluster IV,4.522600735
TCGA.AX.A2HH.01,Cluster II,1.557416547
TCGA.S3.AA14.01,Cluster IV,6.243921783
TCGA.77.8138.01,Cluster III,7.739782783
TCGA.IB.A5SQ.01,Cluster IV,6.987917864
TCGA.B1.A654.01,Cluster I,1.961461391
TCGA.36.1577.01,Cluster II,NA
TCGA.CV.7414.01,Cluster III,6.446181181
TCGA.2F.A9KT.01,Cluster III,3.98197712
TCGA.K4.A5RI.01,Cluster III,2.553473454
TCGA.D3.A8GL.06,Cluster II,1.746189013
TCGA.SY.A9G0.01,Cluster IV,5.149706633
TCGA.EM.A2CN.01,Cluster I,1.344661504
TCGA.CJ.4872.01,Cluster IV,10.05712403
TCGA.ZB.A96C.01,Cluster IV,7.581840131
TCGA.AX.A1C7.01,Cluster II,2.321622512
TCGA.DY.A1DD.01,Cluster II,5.88459285
TCGA.2G.AAFV.01,Cluster II,7.391834687
TCGA.F5.6811.01,Cluster II,7.947311185
TCGA.A3.3308.01,Cluster IV,7.138424196
TCGA.AN.A0FY.01,Cluster II,6.351171987
TCGA.5X.AA5U.01,Cluster II,NA
TCGA.50.5946.01,Cluster II,7.728819019
TCGA.06.0174.01,Cluster II,1.799516182
TCGA.B6.A0IE.01,Cluster II,5.848242451
TCGA.EE.A29Q.06,Cluster II,2.150286242
TCGA.UZ.A9PS.01,Cluster I,2.327544307
TCGA.HT.A5R9.01,Cluster I,0.598150744
TCGA.E8.A434.01,Cluster IV,6.024613957
TCGA.CA.6715.01,Cluster II,2.045041984
TCGA.92.7340.01,Cluster III,9.456311175
TCGA.EM.A2P2.01,Cluster IV,2.148590529
TCGA.DT.5265.01,Cluster II,5.520296868
TCGA.A6.2682.01,Cluster II,5.195400992
TCGA.XQ.A8TB.01,Cluster IV,6.009307814
TCGA.D7.6525.01,Cluster III,6.355686806
TCGA.EM.A3FK.01,Cluster IV,2.093788399
TCGA.BR.A4J8.01,Cluster IV,NA
TCGA.ED.A66Y.01,Cluster I,2.042392037
TCGA.BB.8601.01,Cluster III,1.429428275
TCGA.CN.6997.01,Cluster III,5.60516926
TCGA.EK.A2H1.01,Cluster III,11.24147712
TCGA.X7.A8D9.01,Cluster II,7.701856745
TCGA.28.5216.01,Cluster III,2.272336652
TCGA.YL.A8SP.01,Cluster I,2.019852285
TCGA.92.8063.01,Cluster III,8.14472442
TCGA.E8.A432.01,Cluster IV,5.403705069
TCGA.DS.A7WH.01,Cluster III,4.698129002
TCGA.K6.A3WQ.01,Cluster II,8.084031167
TCGA.78.8662.01,Cluster II,6.771658799
TCGA.FE.A3PB.01,Cluster IV,8.769275784
TCGA.B6.A0RG.01,Cluster II,2.85792854
TCGA.63.5128.01,Cluster III,2.563898541
TCGA.24.1434.01,Cluster IV,7.823385754
TCGA.G3.A7M6.01,Cluster IV,6.591142544
TCGA.EE.A29C.06,Cluster II,5.507930137
TCGA.V1.A9OH.01,Cluster II,5.440058855
TCGA.28.5218.01,Cluster IV,6.663424234
TCGA.64.5781.01,Cluster III,10.82754414
TCGA.CD.8536.01,Cluster III,8.961807363
TCGA.VQ.A8P3.01,Cluster II,8.104892109
TCGA.AO.A0JM.01,Cluster II,7.811346065
TCGA.WE.A8K5.06,Cluster II,9.647893502
TCGA.AR.A5QP.01,Cluster IV,7.043973137
TCGA.ZB.A96Q.01,Cluster II,5.346821475
TCGA.QS.A8F1.01,Cluster II,4.68041875
TCGA.AG.4021.01,Cluster II,5.025169045
TCGA.ZB.A964.01,Cluster IV,5.141322239
TCGA.A4.A5Y0.01,Cluster I,1.970382783
TCGA.A8.A07E.01,Cluster IV,7.02214584
TCGA.3A.A9IZ.01,Cluster III,6.377747592
TCGA.C4.A0F0.01,Cluster III,8.164178662
TCGA.EE.A2GR.06,Cluster II,1.877938828
TCGA.E2.A15H.01,Cluster II,2.746082378
TCGA.AK.3436.01,Cluster IV,6.589047883
TCGA.64.1678.01,Cluster II,6.435021322
TCGA.DD.AACP.01,Cluster I,6.962380667
TCGA.38.4629.01,Cluster III,10.92462307
TCGA.A8.A085.01,Cluster II,1.706334782
TCGA.05.4250.01,Cluster III,10.46417404
TCGA.49.4512.01,Cluster IV,3.168761858
TCGA.DJ.A4V4.01,Cluster IV,5.213843684
TCGA.A8.A07G.01,Cluster IV,5.976580464
TCGA.BL.A5ZZ.01,Cluster IV,5.309006785
TCGA.CV.7423.01,Cluster III,5.28146588
TCGA.AR.A1AY.01,Cluster II,6.116799338
TCGA.DE.A4MD.06,Cluster IV,6.256886254
TCGA.BH.A0DZ.01,Cluster III,7.827237685
TCGA.BR.8364.01,Cluster IV,6.066363801
TCGA.B6.A0X7.01,Cluster IV,5.91468338
TCGA.43.3920.01,Cluster III,10.64081941
TCGA.CD.8535.01,Cluster II,4.556422342
TCGA.4V.A9QU.01,Cluster II,2.543246945
TCGA.B0.4836.01,Cluster IV,9.808954721
TCGA.IB.AAUQ.01,Cluster IV,5.601100597
TCGA.XF.A9T3.01,Cluster IV,9.359631231
TCGA.MP.A4TD.01,Cluster IV,6.809927969
TCGA.A1.A0SM.01,Cluster IV,4.547993415
TCGA.HM.A6W2.01,Cluster II,5.562589731
TCGA.CV.6960.01,Cluster III,1.545093677
TCGA.55.A494.01,Cluster II,4.031450044
TCGA.A8.A097.01,Cluster IV,6.541138474
TCGA.EB.A5FP.01,Cluster II,3.927570365
TCGA.F1.6875.01,Cluster II,NA
TCGA.CV.5432.01,Cluster III,8.055937499
TCGA.B8.A54K.01,Cluster IV,5.38338699
TCGA.BI.A0VS.01,Cluster III,8.876768196
TCGA.99.8025.01,Cluster IV,7.636338718
TCGA.78.7161.01,Cluster IV,6.87143692
TCGA.BH.A0E2.01,Cluster IV,7.835153394
TCGA.FS.A1Z3.06,Cluster II,2.667287459
TCGA.EL.A3CM.01,Cluster IV,6.517989357
TCGA.CN.6022.01,Cluster III,6.079363862
TCGA.BL.A13J.01,Cluster III,6.460278221
TCGA.69.7973.01,Cluster IV,6.600383096
TCGA.61.1737.01,Cluster III,6.470388372
TCGA.BP.4759.01,Cluster IV,6.99456986
TCGA.29.1705.01,Cluster II,NA
TCGA.AC.A62V.01,Cluster II,4.495710201
TCGA.BP.4763.01,Cluster IV,8.752972713
TCGA.A7.A4SE.01,Cluster III,3.199811358
TCGA.25.2042.01,Cluster IV,NA
TCGA.55.1595.01,Cluster IV,9.261311802
TCGA.AF.2687.01,Cluster IV,10.25998116
TCGA.23.2081.01,Cluster II,NA
TCGA.FS.A4F5.06,Cluster II,7.168611039
TCGA.EL.A3D4.01,Cluster IV,2.090700921
TCGA.77.8008.01,Cluster III,7.710991456
TCGA.BF.AAP1.01,Cluster II,4.724931081
TCGA.ER.A2NC.06,Cluster IV,6.507691566
TCGA.FB.AAPS.01,Cluster IV,7.023938422
TCGA.75.6214.01,Cluster III,7.334134757
TCGA.39.5037.01,Cluster III,2.243596876
TCGA.BA.6871.01,Cluster III,8.956592783
TCGA.V1.A8ML.01,Cluster II,5.282196581
TCGA.IG.A5S3.01,Cluster II,6.819624207
TCGA.85.A511.01,Cluster III,9.564397947
TCGA.CN.4731.01,Cluster III,5.817978099
TCGA.BP.5198.01,Cluster IV,7.602812421
TCGA.BK.A4ZD.01,Cluster II,2.549693784
TCGA.55.6642.01,Cluster IV,9.015082595
TCGA.EK.A2RE.01,Cluster III,6.792102872
TCGA.VQ.A8DU.01,Cluster II,7.875634893
TCGA.EA.A411.01,Cluster III,7.614879646
TCGA.B0.4706.01,Cluster IV,9.123538649
TCGA.DG.A2KL.01,Cluster III,9.981099203
TCGA.EY.A1GL.01,Cluster II,5.318723667
TCGA.EE.A29D.06,Cluster II,3.577215756
TCGA.06.5416.01,Cluster II,4.195888191
TCGA.EM.A3AI.01,Cluster IV,1.814918042
TCGA.39.5039.01,Cluster III,7.984163103
TCGA.CC.A8HV.01,Cluster I,1.855434346
TCGA.FI.A2D4.01,Cluster II,4.446668161
TCGA.24.1550.01,Cluster IV,7.785205097
TCGA.MU.A5YI.01,Cluster IV,8.754772454
TCGA.50.6593.01,Cluster IV,6.502510885
TCGA.D3.A5GL.06,Cluster II,4.446205588
TCGA.DD.A3A9.01,Cluster IV,6.089579796
TCGA.BH.A1FE.06,Cluster IV,2.572637535
TCGA.AZ.6605.01,Cluster IV,8.336576123
TCGA.BT.A2LA.01,Cluster II,2.732999404
TCGA.E9.A244.01,Cluster II,6.695335531
TCGA.BH.A0E1.01,Cluster IV,2.272742795
TCGA.50.5072.01,Cluster IV,7.198067069
TCGA.AM.5820.01,Cluster II,2.514236075
TCGA.61.2098.01,Cluster II,NA
TCGA.44.7661.01,Cluster IV,9.785807604
TCGA.E8.A3X7.01,Cluster IV,6.556995256
TCGA.NC.A5HF.01,Cluster III,2.086463528
TCGA.A8.A0AB.01,Cluster II,1.80468852
TCGA.AJ.A2QM.01,Cluster II,2.666871062
TCGA.BH.A0GZ.01,Cluster IV,5.718812881
TCGA.MZ.A7D7.01,Cluster III,6.221614829
TCGA.BQ.5893.01,Cluster IV,6.897875948
TCGA.SX.A7SQ.01,Cluster I,2.310524556
TCGA.VN.A88L.01,Cluster IV,6.072927969
TCGA.BR.A4J9.01,Cluster IV,5.515983563
TCGA.HU.A4GQ.01,Cluster III,9.151138515
TCGA.E1.5304.01,Cluster I,0.750341828
TCGA.FP.8631.01,Cluster II,NA
TCGA.AA.3511.01,Cluster II,6.378723425
TCGA.BH.A1FM.01,Cluster III,5.448710747
TCGA.D3.A3MU.06,Cluster IV,7.87022374
TCGA.22.5478.01,Cluster IV,7.961441937
TCGA.TK.A8OK.01,Cluster IV,5.610054082
TCGA.86.8074.01,Cluster IV,9.281045374
TCGA.RD.A8N2.01,Cluster IV,NA
TCGA.BH.A0H6.01,Cluster IV,4.84099764
TCGA.RC.A6M6.01,Cluster I,5.516221961
TCGA.85.8481.01,Cluster III,8.769065915
TCGA.E9.A1R5.01,Cluster II,2.725995724
TCGA.77.7337.01,Cluster III,8.263497448
TCGA.4J.AA1J.01,Cluster III,2.807577777
TCGA.XF.A9SU.01,Cluster II,7.344590195
TCGA.VQ.A94T.01,Cluster II,3.401117
TCGA.P4.AAVO.01,Cluster I,2.805720969
TCGA.ET.A25L.01,Cluster IV,2.476875857
TCGA.27.2523.01,Cluster II,2.33751678
TCGA.EL.A3CP.01,Cluster IV,4.580034699
TCGA.AO.A03N.01,Cluster II,2.792179026
TCGA.W4.A7U3.01,Cluster IV,9.786170353
TCGA.27.2521.01,Cluster I,0.744701002
TCGA.DU.7304.02,Cluster I,0.498997553
TCGA.ZG.A9L9.01,Cluster II,7.612537324
TCGA.BP.4762.01,Cluster IV,6.668841725
TCGA.EE.A2GN.06,Cluster II,6.391971497
TCGA.CV.6940.01,Cluster III,5.420461206
TCGA.WA.A7H4.01,Cluster III,2.763143348
TCGA.24.1430.01,Cluster II,NA
TCGA.CN.4742.01,Cluster III,5.979450986
TCGA.2A.A8VX.01,Cluster I,3.84961637
TCGA.G7.A8LE.01,Cluster IV,5.241520124
TCGA.J8.A4HW.01,Cluster IV,1.380351761
TCGA.EJ.AB20.01,Cluster IV,7.241214075
TCGA.DK.A2I6.01,Cluster III,7.656530762
TCGA.D8.A1Y1.01,Cluster IV,6.364061424
TCGA.D3.A8GK.06,Cluster II,1.387141749
TCGA.L5.A8NI.01,Cluster IV,8.89643323
TCGA.66.2789.01,Cluster IV,7.7140447
TCGA.BC.A10R.01,Cluster IV,4.948429002
TCGA.29.A5NZ.01,Cluster II,7.12582054
TCGA.EE.A29V.06,Cluster II,1.87196174
TCGA.QH.A65X.01,Cluster I,2.198943366
TCGA.J9.A52E.01,Cluster II,6.245766369
TCGA.HV.A5A6.01,Cluster IV,5.511274042
TCGA.38.4630.01,Cluster II,8.283142408
TCGA.99.8032.01,Cluster IV,6.931488726
TCGA.HU.A4HD.01,Cluster II,4.899665573
TCGA.2G.AALP.01,Cluster II,7.305508694
TCGA.CM.6679.01,Cluster II,6.739149845
TCGA.FD.A62S.01,Cluster III,6.587442806
TCGA.EL.A4K4.01,Cluster IV,7.20554437
TCGA.SX.A7SL.01,Cluster I,1.801507259
TCGA.BP.5196.01,Cluster IV,9.979228366
TCGA.HD.7753.01,Cluster III,7.871028693
TCGA.DJ.A2QA.01,Cluster IV,5.542633265
TCGA.BR.8295.01,Cluster II,4.970915414
TCGA.BR.6564.01,Cluster IV,NA
TCGA.DQ.5624.01,Cluster III,7.439905155
TCGA.E1.A7YI.01,Cluster I,1.758572356
TCGA.64.5815.01,Cluster IV,7.271864423
TCGA.MM.A564.01,Cluster IV,8.059327828
TCGA.ZG.A9L2.01,Cluster IV,7.201116999
TCGA.5M.AAT4.01,Cluster II,5.137342772
TCGA.ZC.AAAF.01,Cluster II,6.130101036
TCGA.S6.A8JX.01,Cluster II,4.601624425
TCGA.AJ.A3NH.01,Cluster II,5.622764521
TCGA.C5.A1BF.01,Cluster III,7.763894036
TCGA.FR.A7U8.06,Cluster II,5.095646422
TCGA.86.6562.01,Cluster IV,5.925305427
TCGA.BP.4166.01,Cluster IV,9.16431777
TCGA.E9.A1NI.01,Cluster IV,2.812322304
TCGA.FR.A2OS.01,Cluster II,2.066335257
TCGA.E2.A1IG.01,Cluster IV,5.336844229
TCGA.PG.A7D5.01,Cluster II,7.766453858
TCGA.F4.6805.01,Cluster IV,7.481407356
TCGA.25.1323.01,Cluster II,NA
TCGA.DS.A0VK.01,Cluster III,6.897289359
TCGA.EO.A22X.01,Cluster II,8.388947452
TCGA.D5.5537.01,Cluster II,6.003558313
TCGA.DV.5576.01,Cluster IV,2.738220045
TCGA.S9.A7IS.01,Cluster I,1.911476315
TCGA.61.1733.01,Cluster II,NA
TCGA.EE.A3J8.06,Cluster I,2.05973611
TCGA.DD.AADC.01,Cluster I,6.199458589
TCGA.24.1418.01,Cluster II,NA
TCGA.LA.A7SW.01,Cluster III,2.16600148
TCGA.B8.5550.01,Cluster IV,6.632978075
TCGA.ER.A42H.01,Cluster II,4.755416774
TCGA.OL.A97C.01,Cluster IV,7.277736359
TCGA.CC.A7IJ.01,Cluster III,9.840676509
TCGA.UY.A9PD.01,Cluster III,2.95068857
TCGA.AP.A0L8.01,Cluster II,5.388691121
TCGA.YU.AA61.01,Cluster IV,9.934687838
TCGA.WL.A834.01,Cluster III,2.819556278
TCGA.CM.6677.01,Cluster II,8.347044145
TCGA.EW.A1PG.01,Cluster IV,2.633375389
TCGA.BA.A6D8.01,Cluster III,4.782559419
TCGA.BG.A0M6.01,Cluster II,NA
TCGA.CV.6003.01,Cluster III,7.733338693
TCGA.LH.A9QB.06,Cluster IV,5.576888374
TCGA.DJ.A1QH.01,Cluster IV,4.810060592
TCGA.DV.5568.01,Cluster IV,8.834370843
TCGA.EB.A3Y6.01,Cluster II,8.411552653
TCGA.GF.A2C7.01,Cluster II,1.586182118
TCGA.V1.A9Z8.01,Cluster IV,5.467190386
TCGA.NJ.A4YP.01,Cluster IV,9.813460851
TCGA.G3.A7M9.01,Cluster II,5.43791963
TCGA.CV.6935.01,Cluster III,6.456318624
TCGA.85.7844.01,Cluster III,7.266203953
TCGA.2J.AAB8.01,Cluster IV,6.098585357
TCGA.DO.A1JZ.01,Cluster IV,1.709252426
TCGA.C5.A2LV.01,Cluster III,9.456764416
TCGA.EY.A3L3.01,Cluster I,6.498884081
TCGA.2G.AAGW.01,Cluster II,4.470569664
TCGA.UZ.A9PQ.01,Cluster I,2.319712355
TCGA.A6.5662.01,Cluster II,4.905237638
TCGA.X7.A8M4.01,Cluster II,5.10978945
TCGA.LN.A9FP.01,Cluster IV,NA
TCGA.IA.A40Y.01,Cluster I,2.579197258
TCGA.BR.6456.01,Cluster IV,7.750001198
TCGA.ZB.A969.01,Cluster IV,8.628012447
TCGA.D1.A0ZS.01,Cluster II,NA
TCGA.62.A46V.01,Cluster IV,6.220806172
TCGA.DD.A1EI.01,Cluster IV,5.566523271
TCGA.E9.A226.01,Cluster IV,2.891334717
TCGA.DM.A1D9.01,Cluster II,5.990293586
TCGA.CQ.6224.01,Cluster III,9.124562571
TCGA.EK.A2R9.01,Cluster III,11.05068421
TCGA.DD.AA3A.01,Cluster I,2.551702264
TCGA.A4.7915.01,Cluster IV,7.317892155
TCGA.AJ.A23N.01,Cluster II,6.665410835
TCGA.CV.7245.01,Cluster III,4.644109468
TCGA.E9.A5FL.01,Cluster II,2.748549926
TCGA.D7.6519.01,Cluster II,7.01000796
TCGA.EE.A20B.06,Cluster IV,9.042623856
TCGA.EB.A5KH.06,Cluster II,1.931662186
TCGA.BH.A0DV.01,Cluster IV,2.524640747
TCGA.EE.A185.06,Cluster II,1.186113122
TCGA.MN.A4N4.01,Cluster IV,7.325542011
TCGA.P3.A6T2.01,Cluster III,7.516252676
TCGA.BK.A139.02,Cluster III,2.875766846
TCGA.94.A5I6.01,Cluster III,6.343370632
TCGA.A2.A0YE.01,Cluster II,6.856363951
TCGA.CR.7397.01,Cluster III,8.042900106
TCGA.AR.A0TP.01,Cluster II,1.735591048
TCGA.DJ.A1QM.01,Cluster IV,5.158513635
TCGA.DK.A1A5.01,Cluster III,8.693535295
TCGA.EY.A2OQ.01,Cluster II,7.168608962
TCGA.FK.A3SH.01,Cluster IV,3.754724511
TCGA.EV.5902.01,Cluster I,1.837778983
TCGA.09.1674.01,Cluster II,NA
TCGA.DW.7842.01,Cluster I,3.443045059
TCGA.DC.6681.01,Cluster II,6.149663015
TCGA.ER.A19E.06,Cluster II,7.161330483
TCGA.BT.A20N.01,Cluster III,5.297243345
TCGA.BQ.5894.01,Cluster IV,8.933905905
TCGA.BR.6801.01,Cluster II,5.213294974
TCGA.DD.A4NB.01,Cluster IV,5.81935879
TCGA.GN.A262.06,Cluster I,0.854960015
TCGA.CC.A5UD.01,Cluster I,6.861783602
TCGA.P5.A730.01,Cluster I,1.694162585
TCGA.B6.A1KF.01,Cluster II,1.579819653
TCGA.A2.A04W.01,Cluster IV,6.103566468
TCGA.JY.A6FE.01,Cluster III,7.383147258
TCGA.AN.A0XL.01,Cluster IV,2.664264467
TCGA.23.1111.01,Cluster II,NA
TCGA.5B.A90C.01,Cluster II,6.863783859
TCGA.B5.A0JN.01,Cluster II,6.103803984
TCGA.BH.A18J.01,Cluster IV,5.897749204
TCGA.NK.A5D1.01,Cluster II,7.902997047
TCGA.DM.A0XD.01,Cluster II,2.576542495
TCGA.CV.7236.01,Cluster III,8.452993759
TCGA.44.7671.01,Cluster IV,2.48474783
TCGA.VS.A8QC.01,Cluster III,7.539910606
TCGA.BH.A201.01,Cluster IV,4.967042097
TCGA.A2.A04N.01,Cluster IV,6.018012817
TCGA.P3.A6T3.01,Cluster III,5.732173363
TCGA.AL.3467.01,Cluster I,1.399123251
TCGA.F7.A61W.01,Cluster III,5.271329776
TCGA.MX.A5UJ.01,Cluster IV,7.882492395
TCGA.NH.A50T.01,Cluster II,4.520962009
TCGA.05.4430.01,Cluster IV,8.675313121
TCGA.LN.A4A5.01,Cluster IV,7.366582541
TCGA.BR.A4J6.01,Cluster II,NA
TCGA.AZ.4313.01,Cluster II,7.408666791
TCGA.BP.5170.01,Cluster IV,6.029355493
TCGA.G9.7525.01,Cluster I,2.097308877
TCGA.85.8288.01,Cluster III,8.576319658
TCGA.85.A50M.01,Cluster III,2.693427655
TCGA.4A.A93W.01,Cluster I,2.161461
TCGA.FU.A57G.01,Cluster IV,7.965426609
TCGA.FG.A87N.01,Cluster I,0.749639416
TCGA.05.4420.01,Cluster IV,5.600982429
TCGA.CQ.7065.01,Cluster III,4.563855086
TCGA.IZ.8196.01,Cluster I,1.534726196
TCGA.33.4582.01,Cluster III,8.45510427
TCGA.HZ.8005.01,Cluster IV,9.8537953
TCGA.2Z.A9J7.01,Cluster I,1.923453397
TCGA.BR.8483.01,Cluster II,6.80439008
TCGA.XV.AAZW.01,Cluster II,5.206662483
TCGA.CI.6620.01,Cluster II,4.485721216
TCGA.VS.A94Y.01,Cluster III,6.795279673
TCGA.HC.7742.01,Cluster II,2.664250073
TCGA.04.1514.01,Cluster II,3.505525299
TCGA.61.1900.01,Cluster II,5.083516787
TCGA.GM.A2DL.01,Cluster IV,7.024375443
TCGA.XY.A8S3.01,Cluster II,6.209459959
TCGA.A6.A567.01,Cluster II,5.934569607
TCGA.EA.A439.01,Cluster III,10.08119747
TCGA.ZG.A9L4.01,Cluster IV,7.152695576
TCGA.D3.A2JG.06,Cluster II,6.193109105
TCGA.GC.A3YS.01,Cluster III,6.490123884
TCGA.FS.A1ZY.06,Cluster II,2.068861747
TCGA.55.6981.01,Cluster IV,6.585872078
TCGA.JL.A3YX.01,Cluster II,2.066087681
TCGA.79.5596.01,Cluster III,1.674357269
TCGA.HV.AA8V.01,Cluster IV,5.331253126
TCGA.B6.A0I6.01,Cluster II,2.802546587
TCGA.46.6025.01,Cluster III,8.929507388
TCGA.27.2524.01,Cluster III,2.354263606
TCGA.69.7979.01,Cluster II,7.265836337
TCGA.UY.A78N.01,Cluster II,4.233098276
TCGA.CG.5719.01,Cluster IV,NA
TCGA.BR.A44U.01,Cluster II,6.212784536
TCGA.S9.A6WM.01,Cluster I,1.550941635
TCGA.FD.A3SM.01,Cluster IV,2.637592981
TCGA.FS.A1ZE.06,Cluster II,5.200779455
TCGA.IN.A7NT.01,Cluster III,NA
TCGA.EM.A3AR.01,Cluster IV,6.328550421
TCGA.5C.A9VG.01,Cluster II,2.132978879
TCGA.E2.A153.01,Cluster IV,2.575696718
TCGA.EY.A72D.01,Cluster II,5.063063074
TCGA.ZB.A96H.01,Cluster IV,6.016045191
TCGA.EB.A6QZ.01,Cluster II,4.185626341
TCGA.LL.A5YP.01,Cluster IV,6.557576981
TCGA.VQ.A922.01,Cluster IV,6.500570054
